num_clusters,Run_Time,m,lowers,uppers,budgetViolation,perClusterVio,worstPossibleFairVio,objective,FairType,name,num_colors
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.13286753527629663, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.5614389638477253]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.5614389638477253, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.3332984074319841,"[0.3332984074319841, 0.3332984074319841, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
5,10.007444019000104,0.001,"[0.544765560716645, 0.3332984074319841]","[0.6996315957629826, 0.43856103615227476]",0.5614389638477253,"[0.3332984074319841, 0.5614389638477253, 0.3332984074319841, 0.3332984074319841]",0.5614389638477253,9.871214195838213,FairType.PROB,bank_binary_marital,2
